"timestamp","date","day","hr","location","price","last4ccnum","wkday","loyaltynum","ccard","cardtype","VehID","Department"
2014-01-15 13:51:00,2014-01-15,15,13,"Ouzeri Elian",26.61,"8129","Wednesday","L8328","8129","both",NA,NA
2014-01-15 19:59:00,2014-01-15,15,19,"Katerina Cafe",25.08,"8129","Wednesday",NA,"8129","credit",NA,NA
2014-01-16 07:45:00,2014-01-16,16,7,"Hallowed Grounds",17.92,"8129","Thursday","L8328","8129","both",NA,NA
2014-01-16 20:09:00,2014-01-16,16,20,"Katerina Cafe",18.79,"8129","Thursday","L8328","8129","both",NA,NA
2014-01-17 07:41:00,2014-01-17,17,7,"Hallowed Grounds",10.52,"8129","Friday",NA,"8129","credit",NA,NA
2014-01-17 14:32:00,2014-01-17,17,14,"Ouzeri Elian",26.1,"8129","Friday","L8328","8129","both",NA,NA
2014-01-17 19:57:00,2014-01-17,17,19,"Katerina Cafe",34.93,"8129","Friday",NA,"8129","credit",NA,NA
2014-01-18 19:17:00,2014-01-18,18,19,"Katerina Cafe",21.63,"8129","Saturday",NA,"8129","credit",NA,NA
NA,2014-01-14,14,NA,"Gelatogalore",22.03,NA,"Tuesday","L8328","8129","loyalty",NA,NA
NA,2014-01-13,13,NA,"Guy Gyros",36.87,NA,"Monday","L8328","8129","loyalty",NA,NA
NA,2014-01-16,16,NA,"Guy Gyros",36.48,NA,"Thursday","L8328","8129","loyalty",NA,NA
NA,2014-01-09,9,NA,"Hallowed Grounds",15.24,NA,"Thursday","L8328","8129","loyalty",NA,NA
NA,2014-01-17,17,NA,"Katerina Cafe",14.93,NA,"Friday","L8328","8129","loyalty",NA,NA
2014-01-06 12:00:00,2014-01-06,6,12,"Jack Beans",27.84,"8156","Monday",NA,"8156","credit","32","Executive"
2014-01-06 12:57:00,2014-01-06,6,12,"Hippokampos",9.16,"8156","Monday",NA,"8156","credit","32","Executive"
2014-01-06 21:11:00,2014-01-06,6,21,"Hippokampos",28.14,"8156","Monday",NA,"8156","credit","32","Executive"
2014-01-07 12:00:00,2014-01-07,7,12,"Jack Beans",19.61,"8156","Tuesday","L5224","8156","both","32","Executive"
2014-01-07 13:13:00,2014-01-07,7,13,"Guy Gyros",29.57,"8156","Tuesday","L5224","8156","both","32","Executive"
2014-01-07 20:51:00,2014-01-07,7,20,"Hippokampos",32.99,"8156","Tuesday",NA,"8156","credit","32","Executive"
2014-01-08 12:00:00,2014-01-08,8,12,"Jack Beans",12.37,"8156","Wednesday","L5224","8156","both","32","Executive"
2014-01-08 13:21:00,2014-01-08,8,13,"Ouzeri Elian",109.73,"8156","Wednesday",NA,"8156","credit","32","Executive"
2014-01-09 12:00:00,2014-01-09,9,12,"Jack Beans",15.55,"8156","Thursday",NA,"8156","credit","32","Executive"
2014-01-09 13:27:00,2014-01-09,9,13,"Katerina Cafe",25.85,"8156","Thursday","L5224","8156","both","32","Executive"
2014-01-09 21:12:00,2014-01-09,9,21,"Hippokampos",23.66,"8156","Thursday","L5224","8156","both","32","Executive"
2014-01-10 12:00:00,2014-01-10,10,12,"Jack Beans",5.46,"8156","Friday","L5224","8156","both","32","Executive"
2014-01-10 13:12:00,2014-01-10,10,13,"Guy Gyros",36.44,"8156","Friday","L5224","8156","both","32","Executive"
2014-01-10 21:17:00,2014-01-10,10,21,"Hippokampos",27,"8156","Friday",NA,"8156","credit","32","Executive"
2014-01-11 13:19:00,2014-01-11,11,13,"Katerina Cafe",45.22,"8156","Saturday","L5224","8156","both","32","Executive"
2014-01-11 19:27:00,2014-01-11,11,19,"Albert Clothing",105.33,"8156","Saturday","L5224","8156","both","32","Executive"
2014-01-12 03:39:00,2014-01-12,12,3,"Kronos Mart",277.26,"8156","Sunday",NA,"8156","credit","32","Executive"
2014-01-12 13:32:00,2014-01-12,12,13,"Ouzeri Elian",117.22,"8156","Sunday","L5224","8156","both","32","Executive"
2014-01-12 19:51:00,2014-01-12,12,19,"Hippokampos",52.21,"8156","Sunday","L5224","8156","both","32","Executive"
2014-01-13 12:00:00,2014-01-13,13,12,"Jack Beans",9.64,"8156","Monday","L5224","8156","both","32","Executive"
2014-01-13 13:03:00,2014-01-13,13,13,"Gelatogalore",32.83,"8156","Monday","L5224","8156","both","32","Executive"
2014-01-13 21:27:00,2014-01-13,13,21,"Hippokampos",99.63,"8156","Monday",NA,"8156","credit","32","Executive"
2014-01-14 12:00:00,2014-01-14,14,12,"Jack Beans",95.7,"8156","Tuesday",NA,"8156","credit","32","Executive"
2014-01-14 13:14:00,2014-01-14,14,13,"Katerina Cafe",29.12,"8156","Tuesday","L5224","8156","both","32","Executive"
2014-01-15 12:00:00,2014-01-15,15,12,"Jack Beans",84.06,"8156","Wednesday",NA,"8156","credit","32","Executive"
2014-01-15 13:08:00,2014-01-15,15,13,"Kalami Kafenion",22.39,"8156","Wednesday","L5224","8156","both","32","Executive"
2014-01-15 21:42:00,2014-01-15,15,21,"Hippokampos",37.16,"8156","Wednesday","L5224","8156","both","32","Executive"
2014-01-16 12:00:00,2014-01-16,16,12,"Jack Beans",12.56,"8156","Thursday","L5224","8156","both","32","Executive"
2014-01-16 13:22:00,2014-01-16,16,13,"Hippokampos",26.15,"8156","Thursday",NA,"8156","credit","32","Executive"
2014-01-17 13:17:00,2014-01-17,17,13,"Gelatogalore",15.84,"8156","Friday","L5224","8156","both","32","Executive"
2014-01-18 13:04:00,2014-01-18,18,13,"Abila Zacharo",111.93,"8156","Saturday","L5224","8156","both","32","Executive"
2014-01-18 15:40:00,2014-01-18,18,15,"Shoppers Delight",258.33,"8156","Saturday","L5224","8156","both","32","Executive"
2014-01-18 18:59:00,2014-01-18,18,18,"Albert Clothing",226.49,"8156","Saturday","L5224","8156","both","32","Executive"
2014-01-19 12:41:00,2014-01-19,19,12,"Desafio Golf Course",150.07,"8156","Sunday","L5224","8156","both","32","Executive"
NA,2014-01-13,13,NA,"Hippokampos",39.63,NA,"Monday","L5224","8156","loyalty","32","Executive"
NA,2014-01-19,19,NA,"Hippokampos",45.32,NA,"Sunday","L5224","8156","loyalty","32","Executive"
NA,2014-01-06,6,NA,"Jack Beans",7.84,NA,"Monday","L5224","8156","loyalty","32","Executive"
NA,2014-01-14,14,NA,"Jack Beans",15.7,NA,"Tuesday","L5224","8156","loyalty","32","Executive"
NA,2014-01-15,15,NA,"Jack Beans",4.06,NA,"Wednesday","L5224","8156","loyalty","32","Executive"
NA,2014-01-08,8,NA,"Ouzeri Elian",29.73,NA,"Wednesday","L5224","8156","loyalty","32","Executive"
2014-01-06 08:17:00,2014-01-06,6,8,"Brew Served",15.39,"8202","Monday","L2343","8202","both",NA,NA
2014-01-06 13:58:00,2014-01-06,6,13,"Hippokampos",38.25,"8202","Monday","L2343","8202","both",NA,NA
2014-01-06 20:12:00,2014-01-06,6,20,"Frydos Autosupply",80.85,"8202","Monday","L2343","8202","both",NA,NA
2014-01-07 07:58:00,2014-01-07,7,7,"Brew Served",17.4,"8202","Tuesday","L2343","8202","both",NA,NA
2014-01-07 13:57:00,2014-01-07,7,13,"Katerina Cafe",37.44,"8202","Tuesday","L2343","8202","both",NA,NA
2014-01-07 20:13:00,2014-01-07,7,20,"Katerina Cafe",65.02,"8202","Tuesday",NA,"8202","credit",NA,NA
2014-01-08 08:01:00,2014-01-08,8,8,"Brew Served",3.92,"8202","Wednesday","L2343","8202","both",NA,NA
2014-01-08 13:42:00,2014-01-08,8,13,"Kalami Kafenion",22.49,"8202","Wednesday","L2343","8202","both",NA,NA
2014-01-08 20:35:00,2014-01-08,8,20,"Katerina Cafe",16.93,"8202","Wednesday","L2343","8202","both",NA,NA
2014-01-09 07:56:00,2014-01-09,9,7,"Brew Served",98.25,"8202","Thursday",NA,"8202","credit",NA,NA
2014-01-09 14:09:00,2014-01-09,9,14,"Guy Gyros",27.69,"8202","Thursday","L2343","8202","both",NA,NA
2014-01-09 20:22:00,2014-01-09,9,20,"Katerina Cafe",29.82,"8202","Thursday","L2343","8202","both",NA,NA
2014-01-10 08:17:00,2014-01-10,10,8,"Brew Served",8.47,"8202","Friday",NA,"8202","credit",NA,NA
2014-01-10 14:11:00,2014-01-10,10,14,"Gelatogalore",32.19,"8202","Friday","L2343","8202","both",NA,NA
2014-01-10 20:02:00,2014-01-10,10,20,"Frydos Autosupply",43.65,"8202","Friday","L2343","8202","both",NA,NA
2014-01-11 20:06:00,2014-01-11,11,20,"Katerina Cafe",52.45,"8202","Saturday","L2343","8202","both",NA,NA
2014-01-12 20:43:00,2014-01-12,12,20,"Frydos Autosupply",161.96,"8202","Sunday","L2343","8202","both",NA,NA
2014-01-13 08:23:00,2014-01-13,13,8,"Brew Served",19.89,"8202","Monday","L2343","8202","both",NA,NA
2014-01-13 14:00:00,2014-01-13,13,14,"Gelatogalore",36.24,"8202","Monday","L2343","8202","both",NA,NA
2014-01-14 07:53:00,2014-01-14,14,7,"Brew Served",9.53,"8202","Tuesday","L2343","8202","both",NA,NA
2014-01-14 14:16:00,2014-01-14,14,14,"Hippokampos",16.73,"8202","Tuesday","L2343","8202","both",NA,NA
2014-01-14 20:42:00,2014-01-14,14,20,"Katerina Cafe",46.61,"8202","Tuesday",NA,"8202","credit",NA,NA
2014-01-15 08:06:00,2014-01-15,15,8,"Brew Served",3.47,"8202","Wednesday","L2343","8202","both",NA,NA
2014-01-15 13:46:00,2014-01-15,15,13,"Guy Gyros",16.58,"8202","Wednesday","L2343","8202","both",NA,NA
2014-01-15 20:26:00,2014-01-15,15,20,"Katerina Cafe",61.61,"8202","Wednesday",NA,"8202","credit",NA,NA
2014-01-16 08:08:00,2014-01-16,16,8,"Brew Served",90.33,"8202","Thursday",NA,"8202","credit",NA,NA
2014-01-16 13:45:00,2014-01-16,16,13,"Kalami Kafenion",9.27,"8202","Thursday","L2343","8202","both",NA,NA
2014-01-16 20:39:00,2014-01-16,16,20,"Katerina Cafe",30.56,"8202","Thursday","L2343","8202","both",NA,NA
2014-01-17 08:09:00,2014-01-17,17,8,"Brew Served",9.3,"8202","Friday",NA,"8202","credit",NA,NA
2014-01-17 14:00:00,2014-01-17,17,14,"Guy Gyros",15.12,"8202","Friday","L2343","8202","both",NA,NA
2014-01-17 20:19:00,2014-01-17,17,20,"Katerina Cafe",36.12,"8202","Friday","L2343","8202","both",NA,NA
2014-01-18 14:02:00,2014-01-18,18,14,"Kalami Kafenion",42.73,"8202","Saturday","L2343","8202","both",NA,NA
2014-01-18 19:46:00,2014-01-18,18,19,"Katerina Cafe",11.19,"8202","Saturday",NA,"8202","credit",NA,NA
NA,2014-01-09,9,NA,"Brew Served",18.25,NA,"Thursday","L2343","8202","loyalty",NA,NA
NA,2014-01-07,7,NA,"Katerina Cafe",25.02,NA,"Tuesday","L2343","8202","loyalty",NA,NA
NA,2014-01-14,14,NA,"Katerina Cafe",26.61,NA,"Tuesday","L2343","8202","loyalty",NA,NA
NA,2014-01-15,15,NA,"Katerina Cafe",21.61,NA,"Wednesday","L2343","8202","loyalty",NA,NA
2014-01-06 12:00:00,2014-01-06,6,12,"Brewed Awakenings",4.35,"8332","Monday","L2070","8332","both","10","Executive"
2014-01-06 12:56:00,2014-01-06,6,12,"Katerina Cafe",13.68,"8332","Monday",NA,"8332","credit","10","Executive"
2014-01-06 21:52:00,2014-01-06,6,21,"Hippokampos",20.61,"8332","Monday","L2070","8332","both","10","Executive"
2014-01-07 12:00:00,2014-01-07,7,12,"Brewed Awakenings",6.72,"8332","Tuesday","L2070","8332","both","10","Executive"
2014-01-07 13:20:00,2014-01-07,7,13,"Gelatogalore",35.06,"8332","Tuesday","L2070","8332","both","10","Executive"
2014-01-07 21:51:00,2014-01-07,7,21,"Hippokampos",22.18,"8332","Tuesday","L2070","8332","both","10","Executive"
2014-01-08 12:00:00,2014-01-08,8,12,"Brewed Awakenings",15.03,"8332","Wednesday",NA,"8332","credit","10","Executive"
2014-01-08 13:12:00,2014-01-08,8,13,"Hippokampos",26.55,"8332","Wednesday","L2070","8332","both","10","Executive"
2014-01-08 20:49:00,2014-01-08,8,20,"Hippokampos",15.64,"8332","Wednesday","L2070","8332","both","10","Executive"
2014-01-09 12:00:00,2014-01-09,9,12,"Brewed Awakenings",17.66,"8332","Thursday","L2070","8332","both","10","Executive"
2014-01-09 12:59:00,2014-01-09,9,12,"Ouzeri Elian",31.03,"8332","Thursday",NA,"8332","credit","10","Executive"
2014-01-09 21:27:00,2014-01-09,9,21,"Albert Clothing",229.98,"8332","Thursday","L2070","8332","both","10","Executive"
2014-01-10 12:00:00,2014-01-10,10,12,"Brewed Awakenings",13.9,"8332","Friday","L2070","8332","both","10","Executive"
2014-01-10 20:50:00,2014-01-10,10,20,"Hippokampos",17.21,"8332","Friday","L2070","8332","both","10","Executive"
2014-01-11 19:45:00,2014-01-11,11,19,"Hippokampos",63.21,"8332","Saturday","L2070","8332","both","10","Executive"
2014-01-12 13:03:00,2014-01-12,12,13,"Ouzeri Elian",38.55,"8332","Sunday","L2070","8332","both","10","Executive"
2014-01-12 14:14:00,2014-01-12,12,14,"Desafio Golf Course",198.46,"8332","Sunday","L2070","8332","both","10","Executive"
2014-01-12 19:44:00,2014-01-12,12,19,"Hippokampos",26.79,"8332","Sunday","L2070","8332","both","10","Executive"
2014-01-13 12:00:00,2014-01-13,13,12,"Brewed Awakenings",16.25,"8332","Monday","L2070","8332","both","10","Executive"
2014-01-13 13:19:00,2014-01-13,13,13,"Gelatogalore",46.45,"8332","Monday",NA,"8332","credit","10","Executive"
2014-01-13 21:12:00,2014-01-13,13,21,"Hippokampos",31.47,"8332","Monday","L2070","8332","both","10","Executive"
2014-01-14 12:00:00,2014-01-14,14,12,"Brewed Awakenings",11.35,"8332","Tuesday","L2070","8332","both","10","Executive"
2014-01-14 13:24:00,2014-01-14,14,13,"Kalami Kafenion",15.15,"8332","Tuesday","L2070","8332","both","10","Executive"
2014-01-14 20:48:00,2014-01-14,14,20,"Hippokampos",43.56,"8332","Tuesday",NA,"8332","credit","10","Executive"
2014-01-15 12:00:00,2014-01-15,15,12,"Brewed Awakenings",3.62,"8332","Wednesday","L2070","8332","both","10","Executive"
2014-01-15 13:12:00,2014-01-15,15,13,"Hippokampos",36.7,"8332","Wednesday","L2070","8332","both","10","Executive"
2014-01-15 20:10:00,2014-01-15,15,20,"Shoppers Delight",162,"8332","Wednesday",NA,"8332","credit","10","Executive"
2014-01-16 12:00:00,2014-01-16,16,12,"Brewed Awakenings",6.39,"8332","Thursday","L2070","8332","both","10","Executive"
2014-01-16 13:19:00,2014-01-16,16,13,"Hippokampos",17.66,"8332","Thursday","L2070","8332","both","10","Executive"
2014-01-16 20:58:00,2014-01-16,16,20,"Hippokampos",12.47,"8332","Thursday",NA,"8332","credit","10","Executive"
2014-01-17 12:00:00,2014-01-17,17,12,"Brewed Awakenings",6,"8332","Friday","L2070","8332","both","10","Executive"
2014-01-17 13:11:00,2014-01-17,17,13,"Abila Zacharo",68.78,"8332","Friday",NA,"8332","credit","10","Executive"
2014-01-18 19:42:00,2014-01-18,18,19,"Hippokampos",63.21,"8332","Saturday","L2070","8332","both","10","Executive"
2014-01-19 03:48:00,2014-01-19,19,3,"Kronos Mart",150.36,"8332","Sunday",NA,"8332","credit","10","Executive"
2014-01-19 13:51:00,2014-01-19,19,13,"Desafio Golf Course",190.91,"8332","Sunday","L2070","8332","both","10","Executive"
2014-01-19 19:43:00,2014-01-19,19,19,"Hippokampos",48.23,"8332","Sunday","L2070","8332","both","10","Executive"
NA,2014-01-17,17,NA,"Abila Zacharo",8.78,NA,"Friday","L2070","8332","loyalty","10","Executive"
NA,2014-01-13,13,NA,"Gelatogalore",26.45,NA,"Monday","L2070","8332","loyalty","10","Executive"
NA,2014-01-10,10,NA,"Hippokampos",30.63,NA,"Friday","L2070","8332","loyalty","10","Executive"
NA,2014-01-14,14,NA,"Hippokampos",23.56,NA,"Tuesday","L2070","8332","loyalty","10","Executive"
NA,2014-01-17,17,NA,"Hippokampos",14.93,NA,"Friday","L2070","8332","loyalty","10","Executive"
NA,2014-01-18,18,NA,"Kalami Kafenion",42.36,NA,"Saturday","L2070","8332","loyalty","10","Executive"
NA,2014-01-18,18,NA,"Kronos Mart",150.36,NA,"Saturday","L2070","8332","loyalty","10","Executive"
NA,2014-01-15,15,NA,"Shoppers Delight",102,NA,"Wednesday","L2070","8332","loyalty","10","Executive"
2014-01-06 08:16:00,2014-01-06,6,8,"Brew Served",11.2,"8411","Monday","L6110","8411","both",NA,NA
2014-01-06 13:28:00,2014-01-06,6,13,"Katerina Cafe",33.54,"8411","Monday","L6110","8411","both",NA,NA
2014-01-06 18:56:00,2014-01-06,6,18,"Katerina Cafe",78.65,"8411","Monday",NA,"8411","credit",NA,NA
2014-01-07 08:09:00,2014-01-07,7,8,"Brew Served",15.66,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-07 13:50:00,2014-01-07,7,13,"Ouzeri Elian",21.85,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-07 20:18:00,2014-01-07,7,20,"Katerina Cafe",31.6,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-08 08:09:00,2014-01-08,8,8,"Brew Served",11.48,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-08 13:27:00,2014-01-08,8,13,"Gelatogalore",32.79,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-08 20:00:00,2014-01-08,8,20,"Katerina Cafe",13.83,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-09 07:57:00,2014-01-09,9,7,"Brew Served",5.26,"8411","Thursday",NA,"8411","credit",NA,NA
2014-01-09 13:35:00,2014-01-09,9,13,"Gelatogalore",23.23,"8411","Thursday","L6110","8411","both",NA,NA
2014-01-10 08:20:00,2014-01-10,10,8,"Brew Served",14.36,"8411","Friday","L6110","8411","both",NA,NA
2014-01-10 13:44:00,2014-01-10,10,13,"Guy Gyros",38.15,"8411","Friday","L6110","8411","both",NA,NA
2014-01-10 20:09:00,2014-01-10,10,20,"Katerina Cafe",8.14,"8411","Friday","L6110","8411","both",NA,NA
2014-01-11 19:52:00,2014-01-11,11,19,"Katerina Cafe",15.72,"8411","Saturday",NA,"8411","credit",NA,NA
2014-01-12 20:17:00,2014-01-12,12,20,"Katerina Cafe",16.34,"8411","Sunday","L6110","8411","both",NA,NA
2014-01-13 08:00:00,2014-01-13,13,8,"Brew Served",13.37,"8411","Monday","L6110","8411","both",NA,NA
2014-01-13 13:51:00,2014-01-13,13,13,"Guy Gyros",21.03,"8411","Monday","L6110","8411","both",NA,NA
2014-01-13 19:59:00,2014-01-13,13,19,"Frydos Autosupply",64.6,"8411","Monday","L6110","8411","both",NA,NA
2014-01-14 08:13:00,2014-01-14,14,8,"Brew Served",11.53,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-14 13:35:00,2014-01-14,14,13,"Abila Zacharo",31.09,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-14 20:50:00,2014-01-14,14,20,"Katerina Cafe",25.4,"8411","Tuesday","L6110","8411","both",NA,NA
2014-01-15 07:58:00,2014-01-15,15,7,"Brew Served",5.75,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-15 13:36:00,2014-01-15,15,13,"Kalami Kafenion",37.15,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-15 20:17:00,2014-01-15,15,20,"Katerina Cafe",29.33,"8411","Wednesday","L6110","8411","both",NA,NA
2014-01-16 08:23:00,2014-01-16,16,8,"Brew Served",11.21,"8411","Thursday","L6110","8411","both",NA,NA
2014-01-16 13:55:00,2014-01-16,16,13,"Hippokampos",30.02,"8411","Thursday",NA,"8411","credit",NA,NA
2014-01-16 18:49:00,2014-01-16,16,18,"Katerina Cafe",93.68,"8411","Thursday",NA,"8411","credit",NA,NA
2014-01-17 08:19:00,2014-01-17,17,8,"Brew Served",14.58,"8411","Friday","L6110","8411","both",NA,NA
2014-01-17 13:53:00,2014-01-17,17,13,"Kalami Kafenion",24.21,"8411","Friday","L6110","8411","both",NA,NA
2014-01-18 14:00:00,2014-01-18,18,14,"Katerina Cafe",37.26,"8411","Saturday","L6110","8411","both",NA,NA
2014-01-18 20:04:00,2014-01-18,18,20,"Katerina Cafe",45.88,"8411","Saturday","L6110","8411","both",NA,NA
NA,2014-01-06,6,NA,"Katerina Cafe",38.65,NA,"Monday","L6110","8411","loyalty",NA,NA
NA,2014-01-16,16,NA,"Katerina Cafe",13.68,NA,"Thursday","L6110","8411","loyalty",NA,NA
2014-01-06 12:16:00,2014-01-06,6,12,"Abila Airport",1873.79,"8642","Monday",NA,"8642","credit","104","Facilities"
2014-01-06 15:39:00,2014-01-06,6,15,"Abila Airport",612.47,"8642","Monday","L2769","8642","both","104","Facilities"
2014-01-07 12:29:00,2014-01-07,7,12,"Abila Airport",124.89,"8642","Tuesday","L2769","8642","both","104","Facilities"
2014-01-07 15:41:00,2014-01-07,7,15,"Abila Airport",3411.29,"8642","Tuesday","L2769","8642","both","104","Facilities"
2014-01-08 12:45:00,2014-01-08,8,12,"Abila Airport",2723.18,"8642","Wednesday","L2769","8642","both","104","Facilities"
2014-01-08 15:29:00,2014-01-08,8,15,"Abila Airport",2769.12,"8642","Wednesday","L2769","8642","both","104","Facilities"
2014-01-09 12:13:00,2014-01-09,9,12,"Abila Airport",202.93,"8642","Thursday",NA,"8642","credit","104","Facilities"
2014-01-09 15:50:00,2014-01-09,9,15,"Abila Airport",4538.52,"8642","Thursday","L2769","8642","both","104","Facilities"
2014-01-13 12:11:00,2014-01-13,13,12,"Abila Airport",4417.03,"8642","Monday","L2769","8642","both","104","Facilities"
2014-01-13 16:56:00,2014-01-13,13,16,"Abila Airport",2228.08,"8642","Monday","L2769","8642","both","104","Facilities"
2014-01-14 12:30:00,2014-01-14,14,12,"Abila Airport",228.41,"8642","Tuesday","L2769","8642","both","104","Facilities"
2014-01-14 15:32:00,2014-01-14,14,15,"Abila Airport",4918.39,"8642","Tuesday",NA,"8642","credit","104","Facilities"
2014-01-15 12:25:00,2014-01-15,15,12,"Abila Airport",3152.41,"8642","Wednesday","L2769","8642","both","104","Facilities"
2014-01-15 15:40:00,2014-01-15,15,15,"Abila Airport",875.87,"8642","Wednesday","L2769","8642","both","104","Facilities"
2014-01-16 12:40:00,2014-01-16,16,12,"Abila Airport",3917.3,"8642","Thursday","L2769","8642","both","104","Facilities"
NA,2014-01-09,9,NA,"Abila Airport",182.93,NA,"Thursday","L2769","8642","loyalty","104","Facilities"
NA,2014-01-14,14,NA,"Abila Airport",4898.39,NA,"Tuesday","L2769","8642","loyalty","104","Facilities"
NA,2014-01-16,16,NA,"Abila Airport",3032.97,NA,"Thursday","L2769","8642","loyalty","104","Facilities"
2014-01-08 09:54:00,2014-01-08,8,9,"Nationwide Refinery",4513.16,"9152","Wednesday","L5485","9152","both","106","Facilities"
2014-01-08 11:28:00,2014-01-08,8,11,"Stewart and Sons",1738.26,"9152","Wednesday","L5485","9152","both","106","Facilities"
2014-01-15 10:00:00,2014-01-15,15,10,"Nationwide Refinery",1903.77,"9152","Wednesday",NA,"9152","credit","106","Facilities"
2014-01-15 11:18:00,2014-01-15,15,11,"Stewart and Sons",4545.38,"9152","Wednesday",NA,"9152","credit","106","Facilities"
NA,2014-01-15,15,NA,"Stewart and Sons",4485.38,NA,"Wednesday","L5485","9152","loyalty","106","Facilities"
2014-01-06 08:23:00,2014-01-06,6,8,"Abila Airport",4540.08,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-06 09:06:00,2014-01-06,6,9,"Kronos Pipe",242.21,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-06 10:18:00,2014-01-06,6,10,"Max Iron & Steel",2859.51,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-06 11:57:00,2014-01-06,6,11,"Carlyle Chemical",3959.66,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-06 15:14:00,2014-01-06,6,15,"Abila Airport",777.06,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-13 08:15:00,2014-01-13,13,8,"Abila Airport",3617.47,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-13 08:58:00,2014-01-13,13,8,"Kronos Pipe",2892.74,"9220","Monday",NA,"9220","credit","101","Facilities"
2014-01-13 10:20:00,2014-01-13,13,10,"Max Iron & Steel",689.85,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-13 12:00:00,2014-01-13,13,12,"Carlyle Chemical",1718.96,"9220","Monday","L4063","9220","both","101","Facilities"
2014-01-13 12:55:00,2014-01-13,13,12,"Ouzeri Elian",19.82,"9220","Monday","L4063","9220","both","101","Facilities"
NA,2014-01-13,13,NA,"Kronos Pipe",2852.74,NA,"Monday","L4063","9220","loyalty","101","Facilities"
NA,2014-01-06,6,NA,"Ouzeri Elian",16.84,NA,"Monday","L4063","9220","loyalty","101","Facilities"
2014-01-06 12:00:00,2014-01-06,6,12,"Jack Beans",18.59,"9241","Monday","L3288","9241","both",NA,NA
2014-01-06 19:50:00,2014-01-06,6,19,"Frydos Autosupply",273.87,"9241","Monday",NA,"9241","credit",NA,NA
2014-01-07 12:00:00,2014-01-07,7,12,"Jack Beans",18.77,"9241","Tuesday","L3288","9241","both",NA,NA
2014-01-07 20:15:00,2014-01-07,7,20,"Ouzeri Elian",11.41,"9241","Tuesday","L3288","9241","both",NA,NA
2014-01-08 12:00:00,2014-01-08,8,12,"Jack Beans",18.78,"9241","Wednesday","L3288","9241","both",NA,NA
2014-01-09 12:00:00,2014-01-09,9,12,"Jack Beans",12.13,"9241","Thursday",NA,"9241","credit",NA,NA
2014-01-09 19:43:00,2014-01-09,9,19,"Ouzeri Elian",31.07,"9241","Thursday",NA,"9241","credit",NA,NA
2014-01-10 12:00:00,2014-01-10,10,12,"Jack Beans",16.29,"9241","Friday","L3288","9241","both",NA,NA
2014-01-10 13:35:00,2014-01-10,10,13,"Kalami Kafenion",101.5,"9241","Friday","L3288","9241","both",NA,NA
2014-01-13 12:00:00,2014-01-13,13,12,"Jack Beans",5.22,"9241","Monday","L3288","9241","both",NA,NA
2014-01-14 12:00:00,2014-01-14,14,12,"Jack Beans",63.36,"9241","Tuesday",NA,"9241","credit",NA,NA
2014-01-14 20:41:00,2014-01-14,14,20,"Ouzeri Elian",24.06,"9241","Tuesday",NA,"9241","credit",NA,NA
2014-01-15 12:00:00,2014-01-15,15,12,"Jack Beans",5.3,"9241","Wednesday","L3288","9241","both",NA,NA
2014-01-15 19:18:00,2014-01-15,15,19,"Ouzeri Elian",28.86,"9241","Wednesday","L3288","9241","both",NA,NA
2014-01-16 12:00:00,2014-01-16,16,12,"Jack Beans",14.86,"9241","Thursday","L3288","9241","both",NA,NA
2014-01-16 21:16:00,2014-01-16,16,21,"Ouzeri Elian",29.99,"9241","Thursday","L3288","9241","both",NA,NA
2014-01-17 12:00:00,2014-01-17,17,12,"Jack Beans",19.11,"9241","Friday","L3288","9241","both",NA,NA
2014-01-17 20:07:00,2014-01-17,17,20,"Ouzeri Elian",70.21,"9241","Friday",NA,"9241","credit",NA,NA
2014-01-19 13:26:00,2014-01-19,19,13,"Ahaggo Museum",26.91,"9241","Sunday","L3288","9241","both",NA,NA
NA,2014-01-06,6,NA,"Frydos Autosupply",253.87,NA,"Monday","L3288","9241","loyalty",NA,NA
NA,2014-01-14,14,NA,"Jack Beans",3.36,NA,"Tuesday","L3288","9241","loyalty",NA,NA
NA,2014-01-17,17,NA,"Ouzeri Elian",10.21,NA,"Friday","L3288","9241","loyalty",NA,NA
2014-01-06 07:52:00,2014-01-06,6,7,"Brew Served",32.83,"9405","Monday",NA,"9405","credit","21","Security"
2014-01-06 13:54:00,2014-01-06,6,13,"Abila Zacharo",23.15,"9405","Monday","L3259","9405","both","21","Security"
